p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
LGALS11,2.69308269284584e-20,0.37847327520996,1,0.962,2.69146684323014e-16,7,LGALS1
CD163,7.63828357590142e-20,0.721669330357394,0.719,0.213,7.63370060575588e-16,7,CD163
CD300A1,1.11647470657566e-19,0.470756830454547,0.649,0.15,1.11580482175172e-15,7,CD300A
PDIA6,1.35438391925846e-19,0.655112084392338,0.93,0.374,1.3535712889069e-15,7,PDIA6
PMP223,1.41890947098772e-19,0.672031126025097,0.877,0.287,1.41805812530512e-15,7,PMP22
DUSP41,1.59310418511495e-19,0.586948686680659,0.544,0.108,1.59214832260388e-15,7,DUSP4
LDHA,2.18128342433795e-19,0.611373116918635,1,0.729,2.17997465428335e-15,7,LDHA
TGFBI2,2.74412917634731e-19,0.768409590249364,0.93,0.51,2.7424826988415e-15,7,TGFBI
ATF5,3.000095943383e-19,0.454280543684526,0.596,0.128,2.99829588581697e-15,7,ATF5
MANF,9.64968310256447e-19,0.645847131874828,0.684,0.21,9.64389329270293e-15,7,MANF
SDF2L1,1.15120129482928e-18,0.688550476327143,0.825,0.372,1.15051057405239e-14,7,SDF2L1
HIST3H2A,1.21325822773699e-18,0.284805077205923,0.368,0.052,1.21253027280035e-14,7,HIST3H2A
ZFP36L12,2.91950678181846e-18,0.688452540394562,0.965,0.369,2.91775507774937e-14,7,ZFP36L1
PRKCB,3.28461561639251e-18,0.276963408731148,0.351,0.049,3.28264484702268e-14,7,PRKCB
NINJ11,4.71595308430874e-18,0.641131947108765,0.895,0.352,4.71312351245816e-14,7,NINJ1
NPC21,6.59087644533196e-18,0.330534728379608,1,0.959,6.58692191946476e-14,7,NPC2
ALDOA,2.03144833317346e-17,0.38869924854789,1,0.883,2.03022946417356e-13,7,ALDOA
G0S21,4.00446127906821e-17,0.897916298850183,0.754,0.244,4.00205860230077e-13,7,G0S2
SEC61G1,5.01404299765753e-17,0.52952244634768,0.947,0.636,5.01103457185894e-13,7,SEC61G
CTSL1,9.40049815594806e-17,0.69976101933452,0.947,0.765,9.39485785705449e-13,7,CTSL
CISD2,1.211182285392e-16,0.520569026855364,0.842,0.301,1.21045557602076e-12,7,CISD2
ANPEP1,2.09397296063882e-16,0.509343868931674,0.754,0.236,2.09271657686244e-12,7,ANPEP
CD992,1.12868803990243e-15,0.560249525312901,0.86,0.351,1.12801082707849e-11,7,CD99
IL6R1,2.29058411910399e-15,0.30319167602032,0.509,0.111,2.28920976863252e-11,7,IL6R
BCAT1,2.84396208713775e-15,0.331927171256551,0.544,0.122,2.84225570988547e-11,7,BCAT1
CD141,2.90863822608687e-15,0.674170827346317,0.737,0.278,2.90689304315122e-11,7,CD14
GPR1832,3.42132060879226e-15,0.63039850412087,0.789,0.265,3.41926781642698e-11,7,GPR183
CFLAR,6.22714964973273e-15,0.563017089308074,0.789,0.284,6.22341335994289e-11,7,CFLAR
PSMA2,1.21721135978151e-14,0.517641154506663,0.877,0.354,1.21648103296564e-10,7,PSMA2
RGS12,1.2852156474997e-14,0.749172664722627,0.754,0.289,1.2844445181112e-10,7,RGS1
PDIA4,1.52868423473605e-14,0.531903109259389,0.789,0.294,1.52776702419521e-10,7,PDIA4
LIMD2,1.7315713733678e-14,0.348727883131101,0.456,0.102,1.73053243054378e-10,7,LIMD2
IFRD2,1.80528245042749e-14,0.273154946808369,0.333,0.056,1.80419928095724e-10,7,IFRD2
PLAUR1,1.85123444346232e-14,0.499063549887638,1,0.754,1.85012370279625e-10,7,PLAUR
GLRX3,1.86319211896695e-14,0.390794963297768,0.614,0.168,1.86207420369557e-10,7,GLRX3
PSMB1,2.08781684336057e-14,0.528684043465528,0.93,0.46,2.08656415325456e-10,7,PSMB1
TPD52L2,2.35238007151145e-14,0.368686531283203,0.561,0.145,2.35096864346855e-10,7,TPD52L2
C15orf481,3.14715356053621e-14,0.667570417199395,0.912,0.412,3.14526526839989e-10,7,C15orf48
SDSL1,6.34780293778983e-14,0.450511180816817,0.684,0.219,6.34399425602716e-10,7,SDSL
NACA2,6.93443322296069e-14,0.267014575168111,0.439,0.093,6.93027256302691e-10,7,NACA2
MIR4435-2HG,8.17652110206466e-14,0.411963434195802,0.579,0.163,8.17161518940342e-10,7,MIR4435-2HG
NPL,1.48101122632584e-13,0.414225495186405,0.544,0.154,1.48012261959004e-09,7,NPL
ATP6V0B,1.86114579561558e-13,0.366929882554366,1,0.853,1.86002910813821e-09,7,ATP6V0B
CREM2,3.1857314415269e-13,0.559119935575873,0.93,0.397,3.18382000266198e-09,7,CREM
DAD1,3.20200927438294e-13,0.524330859259133,0.825,0.388,3.20008806881831e-09,7,DAD1
CALR,3.41691776427413e-13,0.480888131915608,0.982,0.784,3.41486761361557e-09,7,CALR
RALA1,3.63881356369725e-13,0.493229162250514,0.737,0.265,3.63663027555904e-09,7,RALA
PPA1,3.95261692088780e-13,0.529682507379208,0.86,0.381,3.95024535073527e-09,7,PPA1
OSTC,4.11405304329152e-13,0.484531377073132,0.877,0.368,4.11158461146554e-09,7,OSTC
MTCH2,4.35651177778066e-13,0.417513141723108,0.702,0.236,4.35389787071399e-09,7,MTCH2
NDUFA13,4.62249584326304e-13,0.491014263013528,0.895,0.534,4.61972234575708e-09,7,NDUFA13
RNF19B,5.35512182855117e-13,0.281561185853626,0.456,0.105,5.35190875545404e-09,7,RNF19B
CD63,6.45703216352069e-13,0.333118266490152,1,0.944,6.45315794422258e-09,7,CD63
PSMC3,6.66468926825454e-13,0.374241355314417,0.632,0.19,6.66069045469359e-09,7,PSMC3
CHMP1B2,7.17789577470618e-13,0.561105452710409,0.807,0.351,7.17358903724135e-09,7,CHMP1B
BOLA3,7.99191834866207e-13,0.426668788311787,0.649,0.213,7.98712319765288e-09,7,BOLA3
HIF1A1,8.1013601861287e-13,0.499031637678228,0.877,0.369,8.09649937001702e-09,7,HIF1A
CD47,8.53790626343849e-13,0.489885567259119,0.754,0.294,8.53278351968043e-09,7,CD47
HSP90B1,9.14718692194623e-13,0.472395096697163,0.965,0.742,9.14169860979306e-09,7,HSP90B1
P4HB1,9.35641945956184e-13,0.47801859073201,0.982,0.628,9.35080560788611e-09,7,P4HB
SNAPC1,1.07287624973178e-12,0.332299550694549,0.386,0.087,1.07223252398194e-08,7,SNAPC1
PDIA3,1.15068956473349e-12,0.545751790094035,0.912,0.508,1.14999915099465e-08,7,PDIA3
APRT,1.15748107799532e-12,0.48775750614119,0.965,0.548,1.15678658934852e-08,7,APRT
GUK1,1.20765356545985e-12,0.398401647720849,0.982,0.765,1.20692897332057e-08,7,GUK1
FNIP21,1.29507997983135e-12,0.514289190129874,0.737,0.291,1.29430293184345e-08,7,FNIP2
PRDX4,1.31920298305896e-12,0.391114028997807,0.667,0.212,1.31841146126912e-08,7,PRDX4
EREG1,1.49942204757434e-12,0.451140480379641,0.526,0.144,1.49852239434579e-08,7,EREG
RHOC,1.54425920085198e-12,0.401159241831687,0.596,0.182,1.54333264533147e-08,7,RHOC
UQCRQ,1.61842805146383e-12,0.378175279757901,1,0.804,1.61745699463295e-08,7,UQCRQ
DNAJB11,1.98394469971442e-12,0.430290861263215,0.719,0.265,1.9827543328946e-08,7,DNAJB11
PPIB1,2.23312212334377e-12,0.534781727905754,0.965,0.615,2.23178225006976e-08,7,PPIB
SLC25A3,2.25484668420939e-12,0.46576602785806,0.982,0.61,2.25349377619887e-08,7,SLC25A3
PEA15,2.42282281683214e-12,0.426607947967999,0.719,0.244,2.42136912314205e-08,7,PEA15
MINOS1,4.17920142058054e-12,0.428401151984095,0.965,0.671,4.17669389972819e-08,7,MINOS1
DOCK10,6.90204356463323e-12,0.304115784899665,0.421,0.101,6.89790233849445e-08,7,DOCK10
MRPL52,7.44485374585449e-12,0.448288456580195,0.789,0.385,7.44038683360698e-08,7,MRPL52
LIPA1,1.07239872545138e-11,0.535882969328343,0.912,0.499,1.07175528621611e-07,7,LIPA
RPL36A,1.07647831066609e-11,0.33194191617865,1,0.872,1.07583242367969e-07,7,RPL36A
COX7A2,1.40235060598318e-11,0.304135932916615,1,0.876,1.40150919561959e-07,7,COX7A2
KDELR2,1.64316388905942e-11,0.457220077106901,0.86,0.404,1.64217799072598e-07,7,KDELR2
TIMP11,1.95532526336363e-11,0.62832529107366,0.895,0.538,1.95415206820561e-07,7,TIMP1
SRGN2,2.16929614533558e-11,0.325133144660768,1,0.948,2.16799456764837e-07,7,SRGN
MARCKS1,2.3697692454148e-11,0.384044054979407,0.509,0.15,2.36834738386755e-07,7,MARCKS
LIMS11,2.39107658920637e-11,0.487542132865478,0.895,0.529,2.38964194325284e-07,7,LIMS1
ANXA6,2.5856897400241e-11,0.252927139929253,0.386,0.09,2.58413832618008e-07,7,ANXA6
VDAC1,3.29363163826232e-11,0.452162034778509,0.93,0.562,3.29165545927936e-07,7,VDAC1
ARID5B1,3.34573272535223e-11,0.434770889863552,0.509,0.168,3.34372528571702e-07,7,ARID5B
LAP3,3.45268057402965e-11,0.483589722744055,0.807,0.385,3.45060896568523e-07,7,LAP3
SOD21,4.42710775809469e-11,0.486483396065685,0.965,0.661,4.42445149343983e-07,7,SOD2
SNRPE,4.58175592556544e-11,0.442949034123742,0.895,0.463,4.5790068720101e-07,7,SNRPE
POMP,5.02107165151835e-11,0.335487278009994,1,0.863,5.01805900852744e-07,7,POMP
HNRNPM,5.35895739158857e-11,0.435139545942677,0.825,0.369,5.35574201715362e-07,7,HNRNPM
CYC1,5.79272916853869e-11,0.407030482149326,0.667,0.244,5.78925353103757e-07,7,CYC1
VCAN2,5.96443668464893e-11,0.395563082003179,0.561,0.178,5.96085802263815e-07,7,VCAN
UCP2,6.94996741492047e-11,0.495537168019454,0.86,0.475,6.94579743447152e-07,7,UCP2
MRPS7,6.99087684017571e-11,0.326226259661297,0.667,0.215,6.98668231407161e-07,7,MRPS7
BNIP3,7.05539827179272e-11,0.282626849799966,0.298,0.061,7.05116503282964e-07,7,BNIP3
RABAC1,7.4752059688876e-11,0.404790609467524,0.807,0.322,7.47072084530627e-07,7,RABAC1
ANXA2,7.61511860669942e-11,0.30457591618249,1,0.932,7.6105495355354e-07,7,ANXA2
CAPZB,8.48914054564323e-11,0.420756998587443,0.982,0.606,8.48404706131584e-07,7,CAPZB
NDUFB2,8.6739691444877e-11,0.338073087924149,0.965,0.805,8.66876476300101e-07,7,NDUFB2
SURF4,9.93751897125562e-11,0.351796717004754,0.632,0.213,9.93155645987287e-07,7,SURF4
GADD45GIP1,1.0226915014242e-10,0.438212473500029,0.877,0.423,1.02207788652335e-06,7,GADD45GIP1
PGAM1,1.21084606701466e-10,0.458415554954442,0.912,0.529,1.21011955937446e-06,7,PGAM1
TMED2,1.22447947488125e-10,0.447793801247004,0.93,0.485,1.22374478719632e-06,7,TMED2
PSMB6,1.26470990965568e-10,0.459859851031484,0.772,0.384,1.26395108370989e-06,7,PSMB6
NDUFC2,1.2860069712894e-10,0.472853007521514,0.772,0.42,1.28523536710663e-06,7,NDUFC2
UBE2V2,1.40219982910371e-10,0.323522689145083,0.649,0.217,1.40135850920625e-06,7,UBE2V2
PGK1,1.59512367177169e-10,0.463321148713941,0.895,0.595,1.59416659756863e-06,7,PGK1
CDK4,1.90285113503398e-10,0.282349640239151,0.526,0.153,1.90170942435296e-06,7,CDK4
RPS10,2.08273424269564e-10,0.277249197218445,1,0.917,2.08148460215002e-06,7,RPS10
PRDX1,2.26744393977849e-10,0.387043668919721,1,0.819,2.26608347341462e-06,7,PRDX1
FAM50A,2.28862499532355e-10,0.281623104684793,0.491,0.14,2.28725182032635e-06,7,FAM50A
GPI,2.49876759769807e-10,0.380947984374766,0.684,0.259,2.49726833713945e-06,7,GPI
TMEM208,2.51591398217225e-10,0.375965512404281,0.667,0.249,2.51440443378294e-06,7,TMEM208
ADAM9,2.83906456768326e-10,0.328373938429291,0.509,0.155,2.83736112894265e-06,7,ADAM9
RAN,3.07427333393882e-10,0.433057923347522,0.947,0.597,3.07242876993846e-06,7,RAN
VDAC3,3.44780335392515e-10,0.314314908089034,0.667,0.217,3.4457346719128e-06,7,VDAC3
HM131,3.59809117759899e-10,0.37872667862547,0.632,0.225,3.59593232289244e-06,7,HM13
LAGE3,3.78215672819449e-10,0.360302711730823,0.632,0.226,3.77988743415758e-06,7,LAGE3
HINT1,3.85107586193257e-10,0.348480735799043,1,0.787,3.84876521641541e-06,7,HINT1
CCDC167,4.09001063597808e-10,0.318604401932775,0.456,0.139,4.08755662959649e-06,7,CCDC167
SNRPA1,4.15727908458488e-10,0.25924937998441,0.421,0.113,4.15478471713413e-06,7,SNRPA1
ME2,4.21722804100697e-10,0.361071896591896,0.614,0.22,4.21469770418236e-06,7,ME2
C20orf24,4.30893336341842e-10,0.365852223905982,0.737,0.29,4.30634800340037e-06,7,C20orf24
IL1RN1,4.58393077967644e-10,0.519147403727881,0.684,0.27,4.58118042120864e-06,7,IL1RN
DDOST,4.81525479623289e-10,0.343679188342598,0.632,0.222,4.81236564335515e-06,7,DDOST
GRB2,5.09179884969948e-10,0.422982501091503,0.912,0.547,5.08874377038966e-06,7,GRB2
FAM207A,5.29183758413997e-10,0.267919519447348,0.439,0.124,5.28866248158948e-06,7,FAM207A
NDUFB8,5.58727203589487e-10,0.397987630238705,0.912,0.56,5.58391967267333e-06,7,NDUFB8
CLEC5A2,5.73249759939256e-10,0.377203161246437,0.439,0.133,5.72905810083292e-06,7,CLEC5A
TMED9,6.62258581627958e-10,0.457935609822646,0.825,0.419,6.61861226478981e-06,7,TMED9
STRAP1,6.63889577233577e-10,0.352543490651847,0.702,0.262,6.63491243487237e-06,7,STRAP
MRPL15,8.30511166807208e-10,0.275511372201578,0.439,0.125,8.30012860107124e-06,7,MRPL15
TPM41,8.35804041990326e-10,0.439689253583385,0.895,0.564,8.35302559565132e-06,7,TPM4
NDUFAB1,8.42722001614369e-10,0.414331724232521,0.737,0.332,8.42216368413401e-06,7,NDUFAB1
AP2S1,9.14579294242092e-10,0.325328090639266,1,0.833,9.14030546665546e-06,7,AP2S1
RANBP1,9.40235635314996e-10,0.426267044486068,0.807,0.395,9.39671493933807e-06,7,RANBP1
LINC00152,9.93994124718299e-10,0.351895290562135,0.667,0.244,9.93397728243468e-06,7,LINC00152
DBI,1.0075702862035e-09,0.343092236391382,1,0.784,1.00696574403178e-05,7,DBI
PDCD5,1.02014773048135e-09,0.37892036240642,0.684,0.276,1.01953564184306e-05,7,PDCD5
NDFIP1,1.14597767816934e-09,0.395998565060743,0.772,0.329,1.14529009156243e-05,7,NDFIP1
MIF,1.17769315272865e-09,0.439942314188926,0.825,0.477,1.17698653683702e-05,7,MIF
CNPY2,1.18220219251962e-09,0.376186779024256,0.684,0.277,1.18149287120411e-05,7,CNPY2
CYSTM1,1.36894835130281e-09,0.395009778681169,0.737,0.334,1.36812698229203e-05,7,CYSTM1
NFKB11,1.40881615998075e-09,0.342089964664615,0.702,0.257,1.40797087028476e-05,7,NFKB1
NR4A31,1.41213095709515e-09,0.386116549112373,0.702,0.26,1.41128367852089e-05,7,NR4A3
IL7R1,1.51378705580279e-09,0.467083706800418,0.825,0.394,1.51287878356931e-05,7,IL7R
TIMM13,1.52340729944226e-09,0.407392524126983,0.789,0.365,1.5224932550626e-05,7,TIMM13
YIF1A,1.53951434052371e-09,0.369395858040699,0.632,0.26,1.5385906319194e-05,7,YIF1A
PSMB2,1.61941773290985e-09,0.397173165675776,0.754,0.337,1.6184460822701e-05,7,PSMB2
IFITM31,1.70341029333696e-09,0.428943200973273,0.842,0.369,1.70238824716096e-05,7,IFITM3
SEC61A1,1.71175488567745e-09,0.287922099076379,0.596,0.194,1.71072783274604e-05,7,SEC61A1
SGK12,1.89313683773063e-09,0.475681397983857,0.877,0.455,1.89200095562799e-05,7,SGK1
CCT3,1.92609201332744e-09,0.374237741572952,0.772,0.329,1.92493635811945e-05,7,CCT3
BTG11,2.16207547824578e-09,0.428940808196687,0.947,0.601,2.16077823295884e-05,7,BTG1
MYDGF,2.22604363586864e-09,0.380733559651316,0.947,0.69,2.22470800968712e-05,7,MYDGF
ATP5O,2.28995995277926e-09,0.389236958937226,0.895,0.583,2.28858597680759e-05,7,ATP5O
OLA1,2.33628953647997e-09,0.319070837299939,0.684,0.243,2.33488776275808e-05,7,OLA1
SLC16A3,2.45200850882537e-09,0.433105868937625,0.93,0.587,2.45053730372007e-05,7,SLC16A3
PDAP1,2.4651302477261e-09,0.341149131506681,0.614,0.228,2.46365116957747e-05,7,PDAP1
DNPH11,2.57954961423352e-09,0.303317404323187,0.544,0.18,2.57800188446498e-05,7,DNPH1
CD40,2.68608348589584e-09,0.329205125120744,0.649,0.231,2.68447183580431e-05,7,CD40
AUP1,3.0234081820772e-09,0.377911336451209,0.842,0.381,3.02159413716795e-05,7,AUP1
CHCHD2,3.34747570313825e-09,0.264209618113422,1,0.892,3.34546721771636e-05,7,CHCHD2
COX20,3.35539948590179e-09,0.35438010608223,0.667,0.268,3.35338624621025e-05,7,COX20
RPSA,3.66934392208075e-09,0.282203060962791,1,0.92,3.6671423157275e-05,7,RPSA
PSMC1,3.77196914861192e-09,0.335792525670063,0.684,0.258,3.76970596712275e-05,7,PSMC1
GTF3C6,3.83286592931935e-09,0.382122528478755,0.772,0.364,3.83056620976176e-05,7,GTF3C6
RGS102,4.16439071835641e-09,0.429807768498465,0.877,0.476,4.1618920839254e-05,7,RGS10
SLC39A1,5.14198331076885e-09,0.324471862787938,0.632,0.236,5.13889812078239e-05,7,SLC39A1
CXCL81,5.22179640892414e-09,0.607729912997605,0.825,0.457,5.21866333107879e-05,7,CXCL8
COMMD7,5.79052735688186e-09,0.292519662825055,0.561,0.195,5.78705304046773e-05,7,COMMD7
ID31,5.88005255891081e-09,0.467699744397196,0.614,0.262,5.87652452737547e-05,7,ID3
LSM1,6.36587823141336e-09,0.316602665115851,0.596,0.219,6.36205870447451e-05,7,LSM1
PSMD2,6.49750865505237e-09,0.297918921537324,0.491,0.161,6.49361014985934e-05,7,PSMD2
HPRT1,6.83160947278344e-09,0.276631941664326,0.544,0.179,6.82751050709977e-05,7,HPRT1
CCT7,7.22290267479385e-09,0.321135248742607,0.544,0.191,7.21856893318898e-05,7,CCT7
RAB5C,7.53784151007678e-09,0.375964107187004,0.895,0.52,7.53331880517073e-05,7,RAB5C
NDUFA12,8.79458376308197e-09,0.36813972444647,0.719,0.326,8.78930701282412e-05,7,NDUFA12
PPID,9.34739364327824e-09,0.260348483433696,0.474,0.147,9.34178520709227e-05,7,PPID
IRF2BP21,1.09265090426544e-08,0.335736264551394,0.702,0.275,0.000109199531372288,7,IRF2BP2
SPCS2,1.13739123689768e-08,0.411570328081907,0.825,0.44,0.000113670880215554,7,SPCS2
PPP1CA,1.14191793642525e-08,0.391021739337889,0.877,0.542,0.000114123278566339,7,PPP1CA
SNRPB,1.14959687491596e-08,0.392585538356643,0.789,0.424,0.000114890711679101,7,SNRPB
COX5A,1.18370784350772e-08,0.381658651603775,0.912,0.618,0.000118299761880162,7,COX5A
ATOX1,1.19411109185287e-08,0.372717710919316,0.947,0.696,0.000119339462519776,7,ATOX1
PSMD14,1.19774572690686e-08,0.333287792819722,0.632,0.248,0.000119702707947072,7,PSMD14
CLTA,1.21583846162738e-08,0.364943108969988,0.93,0.646,0.00012151089585504,7,CLTA
ARPC1B,1.26319926067489e-08,0.283266950283573,1,0.881,0.000126244134111848,7,ARPC1B
PSMB3,1.29178656499361e-08,0.406656235161163,0.877,0.528,0.000129101149305461,7,PSMB3
UCHL3,1.51830443229155e-08,0.284276226500728,0.456,0.15,0.000151739344963217,7,UCHL3
MCL11,1.55600537694898e-08,0.321662972646766,0.982,0.798,0.000155507177372281,7,MCL1
CREG1,1.79857213047976e-08,0.332180629160558,0.754,0.319,0.000179749298720147,7,CREG1
CORO1A2,1.86676514570229e-08,0.379757329235789,0.596,0.232,0.000186564508661487,7,CORO1A
SELT,1.96107655410866e-08,0.373652407999257,0.877,0.486,0.000195989990817619,7,SELT
VEGFA1,1.97861385807856e-08,0.344129830367627,0.474,0.167,0.000197742668976371,7,VEGFA
NBEAL11,2.1957010064275e-08,0.367653663085451,0.965,0.563,0.000219438358582364,7,NBEAL1
RPN1,2.30585071476365e-08,0.363850272331424,0.807,0.398,0.00023044672043348,7,RPN1
THOC7,2.31607680254913e-08,0.343833777654483,0.684,0.313,0.00023146871564676,7,THOC7
SLIRP,2.31617706194222e-08,0.384399074597269,0.807,0.432,0.000231478735570506,7,SLIRP
NPC1,2.43630922852398e-08,0.279562929650389,0.439,0.141,0.000243484744298686,7,NPC1
SQRDL,2.52042917043829e-08,0.367439093309485,0.737,0.365,0.000251891691293602,7,SQRDL
PSMA1,2.56299349090875e-08,0.379939890004668,0.807,0.459,0.000256145569481421,7,PSMA1
ATP5G3,2.58539240144404e-08,0.309924425417559,0.877,0.775,0.000258384116600317,7,ATP5G3
NEK6,2.64676554134324e-08,0.274026783114334,0.456,0.147,0.000264517748201843,7,NEK6
ADI1,2.85523139547906e-08,0.262169336080084,0.509,0.17,0.000285351825664177,7,ADI1
ARL4C2,2.91992071937703e-08,0.305248723686627,0.421,0.139,0.000291816876694541,7,ARL4C
NDUFB3,3.11190119337192e-08,0.367911481776961,0.719,0.366,0.00031100340526559,7,NDUFB3
SRD5A3,3.23709674943353e-08,0.288725607883145,0.474,0.165,0.000323515449138387,7,SRD5A3
NUTF2,3.30839434604583e-08,0.311201047015785,0.719,0.288,0.00033064093094382,7,NUTF2
SPCS3,3.41722238999763e-08,0.376196684753092,0.807,0.4,0.000341517205656363,7,SPCS3
TXN1,3.86834477722797e-08,0.307856062487463,0.982,0.856,0.000386602377036164,7,TXN
MRPS34,4.16132034064043e-08,0.337406465854794,0.596,0.242,0.000415882354843605,7,MRPS34
PLGRKT,4.24327991061113e-08,0.309814944540312,0.579,0.228,0.000424073394266476,7,PLGRKT
CHCHD1,4.30806294606772e-08,0.298106976030146,0.649,0.249,0.000430547810830008,7,CHCHD1
C1orf122,4.31357641080592e-08,0.367852784555457,0.596,0.261,0.000431098826495943,7,C1orf122
SEC61B,4.40356311811396e-08,0.312829549861976,0.965,0.78,0.00044009209802431,7,SEC61B
CAPG1,4.43458592606646e-08,0.352838576128709,0.947,0.801,0.000443192517451082,7,CAPG
RPL17,4.72668679365232e-08,0.375238903202103,0.93,0.529,0.000472385078157613,7,RPL17
JARID21,4.73772987746726e-08,0.258834160585283,0.491,0.169,0.000473488723954078,7,JARID2
CXCL21,4.91385983608688e-08,0.570902960176174,0.667,0.34,0.000491091152018523,7,CXCL2
PTTG1IP,5.0953376159826e-08,0.35157653169422,0.807,0.377,0.000509228041341301,7,PTTG1IP
DRAM21,5.49492939578144e-08,0.351320462799987,0.772,0.34,0.000549163243814397,7,DRAM2
FABP51,5.78989855097608e-08,0.35275869604149,0.982,0.843,0.000578642461184549,7,FABP5
ATP5B,6.68259858162721e-08,0.389611334297671,0.93,0.556,0.000667858902247824,7,ATP5B
EBNA1BP2,6.80421997778157e-08,0.252244879124235,0.404,0.126,0.00068001374457949,7,EBNA1BP2
RNASE62,7.59366333317387e-08,0.312537524092029,0.596,0.234,0.000758910713517397,7,RNASE6
STOML2,7.94091920426176e-08,0.302803673695134,0.596,0.237,0.00079361546527392,7,STOML2
COX7B,7.95597073890804e-08,0.282133314413783,0.982,0.846,0.00079511971564647,7,COX7B
MRPL4,7.97608086986162e-08,0.275894977229578,0.561,0.206,0.00079712952213397,7,MRPL4
ATP5C1,8.00723579392548e-08,0.35355402617373,0.86,0.535,0.000800243145244912,7,ATP5C1
IDH21,8.0736635641634e-08,0.300155872294796,0.579,0.217,0.00080688193660249,7,IDH2
TALDO1,8.16670837884576e-08,0.386078532667341,0.825,0.555,0.000816180835381845,7,TALDO1
ASPH,8.53097903158307e-08,0.279167580339953,0.491,0.174,0.000852586044416412,7,ASPH
NDUFS8,9.25321891075335e-08,0.350511868714132,0.807,0.459,0.000924766697940689,7,NDUFS8
MRPS18C,9.65343961678008e-08,0.272191542677587,0.491,0.179,0.000964764755301001,7,MRPS18C
ATP5J,9.96841108003269e-08,0.337869372240262,0.877,0.678,0.000996243003338467,7,ATP5J
MPG,1.13433804755385e-07,0.280087964337482,0.526,0.199,0.00113365744472532,7,MPG
PMVK,1.27162508232092e-07,0.272858693849823,0.509,0.187,0.00127086210727152,7,PMVK
AQP91,1.29805825540155e-07,0.304717596145869,0.509,0.186,0.00129727942044831,7,AQP9
MRPL12,1.39243112647242e-07,0.336960927234355,0.614,0.281,0.00139159566779653,7,MRPL12
TIPRL,1.46986465320081e-07,0.252072697697187,0.544,0.196,0.00146898273440889,7,TIPRL
CSF1R1,1.53058521162764e-07,0.309017027587401,0.614,0.25,0.00152966686050066,7,CSF1R
STRA13,1.53287482472232e-07,0.285049422459836,0.614,0.241,0.00153195509982749,7,STRA13
AIF12,1.59509644757791e-07,0.274201474771694,1,0.899,0.00159413938970937,7,AIF1
